,res_url,res_reviews,points
798,https://www.yelp.com/biz/cava-los-angeles-4,"This is my favorite spot to get a boatload variety of vegetables and eat clean while on USC campus. It is like Chipotle, but for Mediterranean food, where you go down an assembly line and select the ingredients you want for your custom bowl.

I love getting the greens and grain bowl, which lets me lighten up on the starch carbs and pack it with raw kale, cabbage, and field greens lettuce. From there I can load up on hummus, baba ghanoosh, roasted carrots and cauliflower, pickled stuff, and lots more plants.

This CAVA location is inside the USC Village. Enter off Hoover and go into the underground structure for parking, and then you can get like an hour's free parking with validation.

It is around $10 after tax for a bowl which is a great deal for healthy eating on a college campus. Often the line is out the door, but it moves pretty quickly. If you're low on funds, go for the half pita sandwich with side soup which I think is around $7.",5 star rating
799,https://www.yelp.com/biz/cava-los-angeles-4,"First I want to thank the manager named Pablo for helping me out today, he was really helpful and made my experience unforgettable. Not only did he help me find out which certain toppings and dressing I was allergic to but he took his time to make sure my bowl was satisfactory. He recommended me a few things to try when I come back. His customer service was really good and so were the other employees! Definitely recommend this place!",5 star rating
800,https://www.yelp.com/biz/cava-los-angeles-4,I placed a online order and nothing was correct it looked as though they just put something together because they were about to close. I will never go to this location!,1 star rating
801,https://www.yelp.com/biz/cava-los-angeles-4,Really good bowls. One of the best I've had so far. The sauces and hummus are super delicious. The red pepper hummus is my fav so are the lentils and grilled chicken.,5 star rating
802,https://www.yelp.com/biz/cava-los-angeles-4,The wait time is way too long. The employees are lazy and work way too slow. On top of that they are extra rude.,1 star rating
803,https://www.yelp.com/biz/cava-los-angeles-4,Love love love this place! So fresh and healthy. Lots of variety. First time trying Cava and Eric was so helpful with recommendations. Will definitely be back!!,5 star rating
804,https://www.yelp.com/biz/cava-los-angeles-4,"I have a problem.
I come here at least once or twice a week and can't stop. As someone who has a history of Chipotle addiction, I love that I've transitioned onto CAVA because it's healthier (I tell myself that everyday.)

But seriously, it's so good. I've forced at least 7 of my friends to try it by dragging them here, and all of them have loved it. You're welcome friends.

Pro tip: don't pass on the side pita. Trust me, you'll want it.",5 star rating
805,https://www.yelp.com/biz/cava-los-angeles-4,"I really enjoy Mediterranean food and the chipotle style build your own bowl concept, so cava is the perfect place for me! When I went, the workers were really generous and loaded up the bowl. I found the rice and the chicken a little lacking in flavor, but the sauces that you can add make up for it. I really liked the roasted veggies and tzatziki. Hummus was a little mediocre, but surprisingly the eggplant dip was fireee!!",4 star rating
806,https://www.yelp.com/biz/cava-los-angeles-4,"delicious food bowls that can easily fill one person up! I love the variety and selection here. the staff are also extremely accommodating. the food is mediterranean style, so the sauces mirror that as well. I typically go for the braised lamb with the honey chicken and it is to die for. Cava is life!",4 star rating
807,https://www.yelp.com/biz/cava-los-angeles-4,"This was actually my first time eating at CAVA and I had a really great experience! The food was really amazing, the ambience was just as great, and the costumer service was amazing as well like the person who helped me was Gaby and she was very patient wish me which I'm very grateful and she also did my plate fast!! I 100% recommend this place!!",5 star rating
808,https://www.yelp.com/biz/cava-los-angeles-4,"This would be a five star, but one star was deducted because of inconsistency. Even when ordering the bowl with the free pita bread, they don't give it unless we personally ask for it in person. First time we ordered, it was more salad and barely any grains. Second time we ordered, it was more rice than veggies. Corn also seems to be never there as well as romaine lettuce.

Aside from that, their flavors are actually really good. Think of it as a Mediterranean Chipotle bowl. If you have a small appetite, one bowl could last you 2 meals, or you can share with someone and be satiated for a few hours. Their harissa is actually spicy (coming from a person with avid fear of spiciness). The pita chips (topping) add very nice texture.",4 star rating
809,https://www.yelp.com/biz/cava-los-angeles-4,"my friend, janel, and i woke up bright and early to go on a mission to usc. we were going to pick up our friend, mason, and meet his newly official girlfriend, olivia!

we were pretty excited because we hadn't seen him in a while AND we were going to bring them to a going away party later that night. we were a little nervous that it would be awkward with olivia, since we didn't really know that much about her/ what she would be like. but once we actually met up and saw each other, it turned out really well!!!! she's SO NICE and she seems like an awesome match for him!!

anyways, cava was cool. the food tasted really yum! and the drinks/ juices were SOOOO FUN AND GOOD!!! they had such fun flavors! the only thing was that they only provided paper straws. i understand saving the turtles and attempting to be sustainable, however, they gave me A FULLY PLASTIC CUP AHDJOAIDIAJKSJSK WHAT IN THE FUCKING HYPOCRITE SHIT IS THIS?!!?! if they gave me a paper cup and paper straw, i would be completely fine and happy!!!! but NOoOoOoOoOooo!!! i had to deal with the weak ass paper straw :( they only do performative sustainability for aesthetics

the customer service was decent. they did seem a little impatient with me when i was ordering. it was prolly because i was a noob and had never gone there before, so i understand! but jeeeeeez they could have been just a little bit more friendlier

after we got our food, we sat outside! it was really nice! we had a fun time catching up with mason, and getting to know olivia.

afterwards, we left. the rest of the day was filled with driving back, running errands, and attending the going away party. if you were wondering, the party was a lot of fun! it was a great last hurrah for all of us, before we left and moved for college across the country. the end of the night was really sad because we said our final goodbyes to some people. but overall, it was a great day. thanks cava!",5 star rating
810,https://www.yelp.com/biz/cava-los-angeles-4,This location has great customer service. The employees are good at conversation and made the food the way I wanted it. No complaints about anything. 5 stars.,5 star rating
811,https://www.yelp.com/biz/cava-los-angeles-4,"CAVA's food is always on point, fresh and the prices are reasonable. I'm always on the look out for good Mediterranean food and I'm very happy I stumbled onto this spot. José, Jonathan, Karina and Jessica were professional and always helpful.",5 star rating
812,https://www.yelp.com/biz/cava-los-angeles-4,"I came to the UV with my daughter searching for food. Based on the reviews and pictures we went with CAVA. How have I not been to a Cava before? To sum it up, it's a Mediterranean Chipotle with the classic options for the base: grain bowl, salad, pita, etc.

You pick your protein, sauce, vegetables, and toppings just like at Chipotle. The portions are huge and will definitely fill you up. They have various side toppings and I wish they would label these so it would be easier to identify what each was, but if you're not a picky eater, I would just recommend getting everything. All the flavors mix well together.

We got lucky and beat the rush, because about 20 minutes after we sat down, there was a line going out the door. Get a small fountain drink, they have tasty house infused mixtures, we liked the watermelon/mint drink. Portions are big, you will leave totally stuffed, or have some to take home.",4 star rating
813,https://www.yelp.com/biz/cava-los-angeles-4,"Almost a four, but not quite. Decent spot for a fast casual Mediterranean meal on the USC campus. Food was good but didn't especially stand out for us. I do appreciate the options for healthier choices and this fits the bill.

The order process for us got a bit hectic as they hadn't kept up their supply of pitas and so my husband had to wait several minutes after our food was prepared to get his choice ""built"". Also, perhaps I missed them in our rush, but I would've loved the choice of garbanzo beans as an add-on topping.

Limited indoor seating as I recall, but awesome patio seating on the village if it's a nice day (which this being LA is likely often!).",3 star rating
814,https://www.yelp.com/biz/cava-los-angeles-4,"Make ur own bowls!
Yummy good Hooray!
Sweet Potato
Grilled Chicken
Black Lentils.
Hummus ummmmm!
Loved it all!",4 star rating
815,https://www.yelp.com/biz/cava-los-angeles-4,"Sorry. I had to put on my glasses to find the cucumbers, tomatoes, and feta I added. So unbelievably disappointing",1 star rating
816,https://www.yelp.com/biz/cava-los-angeles-4,Honestly surprised at the amount of good ratings this place has lol. Don't get me wrong the food is good but the people working are nothing but rude. Literally don't even greet you and give you faces or just laugh in your face for no reason. It's honestly upsetting because I work in customer service as well and you shouldn't be working somewhere if you are miserable and are going to treat customers with no respect. This location really needs to train their employees better on customer service!,2 star rating
817,https://www.yelp.com/biz/cava-los-angeles-4,One hour till closing and they had none of their dips or toppings . At that point why even stay open . I love cava and all other locations are really far so when I'm craving it I come here but the quality is always inconsistent .,1 star rating
818,https://www.yelp.com/biz/cava-los-angeles-4,"To start things off , 50% of the ingredients were missing so it didn't matter what I ordered it wouldn't be satisfactory .. The proportions were absolutely abysmal ! I do not recommend this location, quite the let down",1 star rating
819,https://www.yelp.com/biz/cava-los-angeles-4,"Favorite spot to have lunch, there's always a long line and now I see why! (It's worth the wait!) Great quality food and customer service! Definitely in love with the food! Even the drinks are so refreshing. Love to mix lemonade and Lavander, it's a must!",5 star rating
820,https://www.yelp.com/biz/cava-los-angeles-4,"People on TikTok have been making this place look so good. I decided to order it on DoorDash. I used the Emma Chamberlain ( I think that's her name) as an inspiration and got the meatballs, rice pilaf, chicken, lettuce, garlic sauce, picked onions, olives, feta cheese and that spicy sauce. I also got the pita chips and spicy hummus. The spicy hummus wasn't spicy but I still enjoyed it. The bowl was good. I do wish that I had gotten all meatballs since the chicken was a tad chewy. I loved the pita chips too. Also, I loved the variety of toppings available. I will return. Maybe I will order in person instead to get a better idea of the ingredients so I can create my own bowl to my specifications and maybe even sample things to create new flavor profiles. Can't wait to return. Check for the update.",4 star rating
821,https://www.yelp.com/biz/cava-los-angeles-4,Cava is one of the best places I've ever eaten. There are so many healthy and tasty options. The staff was super friendly. One of the managers Dolores was fantastic and so helpful. She explained all the different choices I could make and she even offered recommendations. I truly appreciate her service. I'm definitely going back for the food and for her!,5 star rating
822,https://www.yelp.com/biz/cava-los-angeles-4,"The food is great and the orders are usually on time when ordering online. It can be a bit pricey, but it's definitely worth it.",5 star rating
823,https://www.yelp.com/biz/cava-los-angeles-4,"I LOVE this place. I am so sad they are temporarily closed due to COVID. This is probably the only place that would have been my ""go-to"" takeout place. Thankfully, they also have a branch in Pasadena but this one is closer to me. Back when they were open, they validate for free two-hour parking.

Their portions are huge for me and one bowl feeds me for two meals at least. I always get the Greens + Grains Bowl. I either get their SuperGreens or SplendidGreens, Saffron White Rice with their Tzatziki, Roasted Red Pepper Hummus, and the regular Hummus spreads. For the protein, they let me get half Grilled Meatballs (two pieces) and half Roasted Vegetables. If you order online (in the Pasadena location), the site also lets you split your choice of Protein that way.

Their Toppings is where they really shine for me. I love pickled things so their variety really makes it for me. I always get the Cabbage Slaw, Tomato & Onion, Diced Cucumber, Tomato & Cucumber, Cauliflower Quinoa Tabbouleh, Pickled Onions, and Peral Couscous. Their Dressings also make me drool. I get their Yogurt Dill and Lemon Herb Tahini. They also give you a free pita bread with any bowl order.

It's always consistent, refreshing, healthy, and filling. I've loved this place ever since I tried it when I visited Washington DC. I'm SO glad they finally came to LA! They are SO much better than Chipotle, in my opinion.",5 star rating
824,https://www.yelp.com/biz/cava-los-angeles-4,"CAVA = A Middle Eastern Chipotle.

Literally.

Instead of your typical American-Mexican ingredients, you got Middle Eastern. You order down a line, selecting your grains, veggies, protein, sauces, toppings etc. It felt like a healthier version of fast food.

I wish Cava offered more grain selections instead of just rice or black lentils. It would have been really cool to see wheatberries, farro, barley, or quinoa as options, but I guess that isn't very Middle Eastern?

Anyways, I LOVE Tahini but I also wish they gave more of it instead of just zig zagging across the top. $12 for a bowl isn't bad but it wasn't very filling either.

I'd probably come back if there weren't any other good options around. Not super stoked about this place, but it wasn't bad either!",4 star rating
825,https://www.yelp.com/biz/cava-los-angeles-4,"This is a delicious and healthy option. This is a casual fast food option with many choices. You can start with a salad mix, brown or white rice, lentils, or mix it up. Your bowl comes with a free pita bread. You can choose up to three scoops of hummus, eggplant, or tzaziki. Next choose a protein option followed by various side toppings such as olives, tomatoes, etc. lastly you can choose a sauce such as lemon herb or green harissa.
They have many unique drink options which are thirst quenching. This place is amazing and filling. Depending on the time you go, the line may be short or long. Come give it a try for a healthy alternative.",5 star rating
826,https://www.yelp.com/biz/cava-los-angeles-4,"FIRST TIME having CAVA!

Ordering simple b/c it's basically styled like Chipotle or Panda Express where you just choose what you want and start eating right away! A little more pricy than Chipotle and a little less filling, but I don't come by Mediterranean food often. I took ONE bite and I LOVED it. The combination of flavors was on point (I got a grain bowl w/ half brown rice, half lentil rice, half falafel, half beef meatball, and all of the add-ons [except beets....can't do beets] with the Green Harissa to top it off). I went on a Sunday for lunch.

~Pros: Their spicy sauces are a perfect kick to the food! They let you go half and half on a lot of things like the rice and lentils and the protein selections. It's nice how they have options to sit inside the restaurant as well as outside.

~Cons: My meat ball was a a hint to salty, but it could be b/c I'm a weakling when it comes to salty meat.

~RETURN: I would definitely come back, but sparingly because they're a $$ place with their bowls starting off at $10.30 min. They have an app that has a rewards system embedded into it to earn points and order w/o having to wait in line.",4 star rating
827,https://www.yelp.com/biz/cava-los-angeles-4,"went there with my gf and some teen dude who looked like he didn't wanna be there made our items and had to be reminded by us of what came in the items when we ordered them. we ordered preset items, not build your owns. my gf's bowl was missing several ingredients and he literally threw my wrap. he was also being a complete dick to his coworker. super unprofessional to take out ur misery on your coworker and the customers. i get it customers can be annoying sometimes i'm in the fast food industry but me and my gf were completely cordial and did not deserve the treatment this guy gave us. the guy was a tall dude covered in pimples.",1 star rating
828,https://www.yelp.com/biz/cava-los-angeles-4,"Dope service. Guy with a neck tattoo really helped me out a bunch in the middle of a fat rush hour since everyone wants cava. Tasty food too. Will deff com back just because of neck tattoo guy, you know who you are",5 star rating
829,https://www.yelp.com/biz/cava-los-angeles-4,"This is my first time to Cava,and it won't be the last one.
This restaurant is located inside the new USC village.
The line is long but if moves fast.
I enjoyed my meal here, they offer a lot of healthy options.
Staff is super friendly and helpful.
I decide to give them 4 stars because I ordered falafel , and I was a little disappointed when they only gave me four pieces of tiny, tiny falafel. Come in people just make them bigger or give more !",4 star rating
830,https://www.yelp.com/biz/cava-los-angeles-4,"Well I've always loved Cava and used to never have issues with it when I waiting in line. Now, the line just takes way too long, so I've switched to ordering online. They always skimp out on the food and the order comes missing stuff. In todays it was missing the corn, cucumbers, hummus, and tzatziki. On top of that there were like no greens or rice in the bowl. Pretty ridiculous if you ask me, it's gonna be a long time until I give this Cava another shot.",1 star rating
831,https://www.yelp.com/biz/cava-los-angeles-4,Line is so slow that it makes it really hard to care about anything else. Order online and pick it up - that's what they're interested in.,1 star rating
832,https://www.yelp.com/biz/cava-los-angeles-4,"Fresh Delicious and healthy , been here a couple times their bowls are very good and service is super fast.",5 star rating
833,https://www.yelp.com/biz/cava-los-angeles-4,Employees are rude and uninformed. Stopping to have side conversations when taking orders. Not knowledgeable of ingredients. Sloppy and constantly cross contaminating and using their hands to clean an area and use the same unwashed hands to serve more food. A terrible experience.,2 star rating
834,https://www.yelp.com/biz/cava-los-angeles-4,"My past experience last summer at this CAVA location was not the best, but they seemed to shape up over a couple of months. I was craving something refreshing and healthy for dinner and CAVA was the only place still open next to Wahlburgers. I ordered a bowl filled with everything I like and when I was about to pay, the cashier said my food was free! The guy that was creating my bowl gave his free daily meal to me. What you put out (kindness) will come back to you.",5 star rating
835,https://www.yelp.com/biz/cava-los-angeles-4,"First restaurant in the new village to open up! Second restaurant I've had Mediterranean food at and loving it. I really like the concept on how you can customize your bowl (similar to Chipotle). I opted for the half grains half salad bowl, and you can pick up to 3 dips, which is plenty. Favorite drink is the strawberry one, perfect amount of sweetness and doesn't taste artificially flavored.

Price is fair for the portion and it's a healthy and delicious option, so I'll def be coming here often during the school year!",5 star rating
836,https://www.yelp.com/biz/cava-los-angeles-4,"This is one of the first storefronts that are open in the USC Village. Expect long lines (~15 mins) due to the grand opening and limited food options elsewhere. I've never been to this chain before, but you'll quickly become attuned to their ordering style because it's exactly the same as Chipotle's.

First, you choose from a selection of base options: salad, greens + grains, soup, all grain, pita, or mini pitas. I chose basmati brown rice.

Second, you choose three drips from these choices eggplant red pepper, tzatziki, crazy geta, hummus, harissa and red pepper hummus. I chose Tzatziki, crazy feta, and harissa. I'll admit that after I mixed by bowl around, I couldn't tell the difference between flavors. The one that stood out the most ot me was crazy feta which is jalapeno feta.

Third, you choose one protein from falafel, lamb meatball, beef, veggies, chicken, sirloin meatball, braised lamb. I just said meatball which i believe they gave me lamb meatball by default.

Fourth, as for the toppings, you can ask for all of them or just some of them. It's a long list, but my favorites were olives, cauliflower quinoa, crumbled feta, and white bean. I advise against adding pickled banana peppers unless you absolutely like sour. I mistook them to be normal banana peppers like Subway's, but was sourly mistaken. This made my bowl extra sour mixed with the pickled onions.

Lastly, you can choose your dressing, which comes as sriracha yogurt, spicry apricot, yogurt dill, greek vinaigrette, lemon herb tahini and green harissa. I should've heeded the warnings of my friend to ask the dressing to be put in sauce cups. That way, you can control the amount of sauce to pour in and not have the flavors mix in an odd fashion. My bowl came out to be drenched in sauce from the dressings and dip/spread. My fault.

The resulting product is a bowl that is a healthy treat, which can be portioned as lunch and dinner. As with all healthy places, there is a price to pay. For this, the total was around $10.50. It's a great option if you're just coming back from a workout or run.",4 star rating
837,https://www.yelp.com/biz/cava-los-angeles-4,"Cava is a Build your own Mediterranean Bowl. With is casual interior, it combines both industrial and natural elements to give it a modern vibe and a fresh feel. They offer various ways to build your bowl. Whether you're in the mood for a wrap or a smaller bowl, they'll make it any way you want it.

First you start with your base. Whether it be all grains, all salad, or half and half, they got you covered. They have a variety of grains you can choose from and a lot of different types of healthy greens. You then move to the dips and spreads where you can choose between variations of hummus and other dipping sauces. You then top it off with a protein of your choice! They offer all sorts of land animals and for those who only eat veggies, offer a delicious selection of savory vegetables. Move on to toppings where you can pile on more vegetables and garnishes! Then you top it all off with a dressing of your choice!

I ordered the bowl which comes with a small pita. It is a very hefty sized portion and will fill you up despite it looking so healthy! I always have a difficult time consuming the entire meal and I often have to bring it back home to eat later! I love eating here because of all the vegetables they offer. It's not easy to find a meal that is both healthy and big!

Love how generous they are! Will be back hungry and ready for some health!",4 star rating
838,https://www.yelp.com/biz/cava-los-angeles-4,"I love the food at Cava. It is fresh, full of flavor, and absolutely delicious. It's so appreciated to have a nice healthy option at the village. That being said, the staff at Cava need to seriously work on their customer service. We were there yesterday, and the cashier was incredibly rude (eye rolling, blaming the customer when she misheard our order, etc.). Come on Cava, you can do better.",2 star rating
839,https://www.yelp.com/biz/cava-los-angeles-4,"I have never had anything like what they serve at CAVA before and frankly, I'm very impressed! I've only been to the establishment twice and both times I've left with a satisfying and refreshing fullness. My only gripes about it are that it's pretty pricey (you're paying for the quality for sure) and that the service is pretty slow; both times I've been to the Westwood location there is always a pretty long line and a lengthy order time. I would understand if they have to follow a prolonged COVID protocol but I some models such as Chipotle prove that they can serve customers at a rapid pace. All in all, CAVA is pretty dope!",4 star rating
840,https://www.yelp.com/biz/cava-los-angeles-4,"Every time I go to CAVA, I secretly hope that the gravitational force between my bowl and the dips & spreads station intensifies for just a few seconds. Tzatziki x2 (real talk - this should be like 5x $coop$ for the ultimate bowl experience) & Hummus x1 are usually my 3 picks. Add an extra dip or spread to your order for $0.75.

Drama @ CAVA: The complimentary mini pita is usually dry or momentarily unavailable during the busy lunch hour.

Customizable & Craveable? YES!! But, do check out the nutrition calculator online for sodium content or just dill with it.

Oops, I forgot my lunch. Was that intentional (shhh)? See you at CAVA!",4 star rating
841,https://www.yelp.com/biz/cava-los-angeles-4,"been coming to this location every saturday with my husband for about a year now because this is a great hangover cure. it's usually very packed when i come but today was pretty empty probably due to the gloomy weather. i love this place but i think that they need to train the staff better because i get the same thing everytime but sometimes i get charged extra for an ingredient and sometimes i don't, i guess it just depends who's working. also i really hope they start having better quality control because today my husbands pita crisps were so crispy they were basically burnt, he had to take them out because they were ruining the flavor of his bowl. overall the food is good for the price and very filling just don't order using the delivery apps because it always takes well over an hour even thought we live right around the block
oh i also wish they cleaned the outdoor tables at least like once an hour, everytime we come the outdoor seating is always so dirty",4 star rating
842,https://www.yelp.com/biz/cava-los-angeles-4,the people working here are always rude.. every single time I come the person taking my order has an attitude.,2 star rating
843,https://www.yelp.com/biz/cava-los-angeles-4,"After a long day of work, I was pleased by great customer service! Thanks to Jasmin for her leadership, Joseph for going beyond for a brotha and to Sophia for getting me started!

That's the A team!",5 star rating
844,https://www.yelp.com/biz/cava-los-angeles-4,"Sunday night was my first visit to CAVA. We expect to go regularly as we just moved our son into one of the dorms in the village. Melissa was a star. It looked as if she was doing a lot and all with a smile. Much more than I can say for the gal and guys at the beginning of line with no personality or customer service skills. Wow, they seemed to be there under duress and not actually getting paid. These are not the people I would be putting at the front of the line greeting folks.

Anyway, the food was tasty and the choices plenty, even though they were limited and had run out of a few things. We had 3 bowls, 1 kids meal and 2 drinks for a little more than $50. We will be back.",3 star rating
845,https://www.yelp.com/biz/cava-los-angeles-4,"I'm so disappointed in myself, as many times as I've eaten here i always forget to snap a picture of my meal. This has been long overdue. I'm so fired for not posting a photo, but every time I order, I'm famished and can't wait to consume this amazing meal. I always have leftovers. Fyi.

I'm an amateur at putting this dish together. So.many choices. If you love rice and all these fixins, you'll figure it out.

This place is immaculately clean and when you enter Cava you feel you're choosing to eat a super healthy quality meal. Its a very impressive setup and everyone is so professional and nice.


I'm new to USC as a temporary employee. So when you enter the village, all you see are the students and guests with these cava bowls and cava bags. That alone tells you this place is a powerhouse.
I kid you not.

I promise, next time I'll post photos of my meal. Lol",5 star rating
846,https://www.yelp.com/biz/cava-los-angeles-4,"Pretty much the Mediterranean version of Chipotle, which I'm all for. Your experience will vary, obviously depending on what you end up throwing together in your bowl. The Grilled Chicken is a great protein option, juicy and well flavored. I really liked the Harissa dip, which adds a bit of spice to your bowl. The Roasted Red Pepper Hummus and Crazy Feta are also great additions. The portions are pretty big and well worth the price.

Parking: 2 hours free parking in the underground garage with validation.",4 star rating
847,https://www.yelp.com/biz/cava-los-angeles-4,"Fabulous & addictive Bowls!

I live miles away from USC but I'll jump in the car just to grab a fresh bowl, or two .. ..

Healthy, delicious, and good lemonade too!

THANKS CAVA!!",5 star rating
848,https://www.yelp.com/biz/cava-los-angeles-4,"I come here when I'm in the area. The first time was excellent. The second time they left some thing out of the lentil avocado bowl - which is on their menu. Today I tried again and they completely left out the lentils. Can they not read the card that goes along in the line? Too many people have zero idea what they're doing in there. Maybe if they just slow down and read the card, it will be tasty- but this is a big disappointment. I won't be trying again. $14.15 total and ZERO protein.",2 star rating
849,https://www.yelp.com/biz/cava-los-angeles-4,"It feels like you're living out a movie when you're reminded that you haven't seen a friend for four years. DAMN four years? As you reflect on all that has changed, it's surreal, awe-inducing, and scary/exciting all at the same time.

CAVA is a lot like my friend that I got to see again: wholesome and balanced. Is it weird to describe someone as wholesome?

Anywho, think ""Mediterranean Chipotle"" when coming into Cava. They have your choices of protein, veggies, and sauces as well various manners in which you can combine everything (e.g., bowls, pita, salad). The quality of ingredients is superb, and the flavors were clean and flavorful. Prices are decent ($4.50~$11).

Yah.",4 star rating
850,https://www.yelp.com/biz/cava-los-angeles-4,Delicious Lemon Chicken Bowl! I also had the cucumber lime juice! Everything was delicious! Although I wish they had lower calorie bowls around 300-450 calories. The pita bread is baked with fennel and herbs yumm!,5 star rating
851,https://www.yelp.com/biz/cava-los-angeles-4,"I like cava but my biggest complaints are that it's SO SALTY and they don't give very many falafel balls (four small pieces)/protein. They're pretty strict with portion sizes so they ladle out small bits of everything.

I got the red pepper hummus (salty), eggplant (salty), and harissa (salty). I then got all the possible toppings -- once again, SALTY. You definitely reach your maximum sodium intake for the week here.

I do, however, like that they give you healthier options. The food is otherwise pretty tasty and good. I think I'll get some leafy greens from Trader Joe's next door and split the salty toppings into four meals.

The lines here are crazy around noon, so I'd recommend ordering if you're in a rush.",3 star rating
852,https://www.yelp.com/biz/cava-los-angeles-4,Saw photos and decided to visit. The food was quite disappointing. I'm not usually a picky eater but I just didn't like the taste. People say this is like chipotle but chipotle is way better. Each for their own I guess. Try it out for yourself. Ps it's also pretty expensive!,3 star rating
853,https://www.yelp.com/biz/cava-los-angeles-4,"This location has always been exceptional. Despite being busy most of the times if come, the staff is always able to keep up with the line and online orders. Jova is also amazing and has exceptional customer service! I highly recommend!",5 star rating
854,https://www.yelp.com/biz/cava-los-angeles-4,"I love cava, but this one is the absolute worst. They're always out of everything and don't even give you the option of waiting, saying it takes over an hour to prep chicken and tell you to order something different that they have in stock (they only stock half the proteins on any given day and it's a crapshoot which ones they've chosen to stock that day. Why it takes over an hour to prep anything is beyond me. You can get food so much faster in a steakhouse!

I would say they're understaffed, but they're actually full of employees hanging out and socializing or texting, instead of working. They do have two employees that are pleasant and work really hard and pick up the slack for all the rude employees just hanging out. Literally, the person making my order yesterday was on his phone while filling my bowl, then told me I was rude for commenting on his texting, and someone else who wasn't texting had to finish making my bowl.",1 star rating
855,https://www.yelp.com/biz/cava-los-angeles-4,"I came here with my boyfriend expecting fresh Mediterranean food. Boy was I in for a shock! First off I am vegan. Second I am deathly allergic to lamb and will get very sick from any meat products. I am also severely allergic to beets. They were running this like a Buffay and it was so messy! The beet hummus was getting mixed in with the regular hummus which would've put me in the hospital! Their pita bread was just thrown into a basket... You could see pieces of meat all over the grill and counters where such things as pita bread might be heated up. It was absolutely filthy. Just so I was not rude with my boyfriend taking me out to dinner I just asked for a couple pieces of pita bread which were already pre-cut little slices and they were all Bent and ripped like they were all just pulled out of the trash! I ended up just tossing it and just told my boyfriend that my stomach was acting up. I don't know how this place could get so many stars except for the fact that it is at the USC campus and many of these people probably have never had real Mediterranean food. Nothing was fresh. It really stinks when I can't even eat at a restaurant because of the lack of sanitation and common sense! They were making bowls like some crazy salad or something and just rushing everything just dumping hummus and other ingredients without even being careful to not contaminate the vegan food with meat as everything was really close together with the counter completely overcrowded! They had some dirty bowls and cooking stuff just thrown on top of one grill that obviously hadn't been cleaned for quite some time! Grease and dried out pieces of meat all over! My only word for this place... Slop house! Beware if you have food allergies and just don't even bother if you're vegan! This place was utterly disgusting! I've seen Taco Bell counters that look like a five-star restaurant compared to this place! Had the health department walked in, they would've been shut down! I don't care how late it is or how busy, there are certain things you just have to do when working at a food establishment and the biggest of all is cleanliness! Keeping everything separate in its own place so that things don't get mixed up and somebody ends up very sick or worse!",1 star rating
856,https://www.yelp.com/biz/cava-los-angeles-4,"After a rough day in class, I usually like to grab something to eat at Honey Bird but these last couple of times that I have gone to CAVA, their bowls have been extraordinary! They are always busy and even when busy, they are always meeting expectations. Today I went in for a lemon chicken bowl and I was greeted and was given excellent customer service by I believe Edgar, whom had patience with me and my "" can I please get the dips and toppings on the sides please"". If you're looking for a great Mediterranean fast food restaurant, I would say to CHECK THIS PLACE OUT! You won't regret.",5 star rating
857,https://www.yelp.com/biz/cava-los-angeles-4,"I love cava but this one EXCEEDED my expectations, I usually go to the one in downtown culver but since this one is closest to me now this is my new go to! I am so happy with this location for a couple of reasons:
You have free validated parking AND the food is fresh!
I usually get the bowl with chicken but WOW this chicken was so fresh and well maintained... (at culver it seems a bit burnt)
Also, the customer service is exceptional here and efficient. I love it!",5 star rating
858,https://www.yelp.com/biz/cava-los-angeles-4,"I rarely like to order from this one as there is always an issue. They never have what you order, and are too lazy to ask what'd you'd like as a replacement. They would rather just not give you the item or cancel your order entirely.",1 star rating
859,https://www.yelp.com/biz/cava-los-angeles-4,"*Pre-COVID review*

Cava is one of my go-to restaurants at USC. The concept reminds me of a Chipotle version, but Mediterranean. Their grain bowl with harissa spread, tzatziki, crazy feta, and falafel or grilled chicken as my choice of protein is my go-to meal. There is an array of vegetable toppings you can choose from, which I usually opt for onions, feta, and cucumber. They also offer a side of pita bread if you'd like. I recommend the garlic dressing and yogurt dill for the sauce that is drizzled on top.

It can get busy, especially during lunch time and the line can sometimes be outside the door. Staff is friendly and service is quick, so you won't be waiting for too long. I highly recommend this place if you are in the area.",4 star rating
860,https://www.yelp.com/biz/cava-los-angeles-4,The cashier and the girl doing togos have terrible attitude. They also forgot my cookie and messed up my to go order. For the price I would at least assume you could make my order correctly. I was late for work or else I would of complained. Probably never going to eat there again,1 star rating
861,https://www.yelp.com/biz/cava-los-angeles-4,"WOW, FRESH, FRESH, FRESH... No better way to describe the amazing flavors that we're in my huge bowl of food. I think I could eat here everyday for a month and not run out of combinations. The pickled onions were a big surprise and I've never had freshly pickled banana peppers before. All of the fresh drinks were incredible but the Cucumber mint lime was perfect. Must try.",5 star rating
862,https://www.yelp.com/biz/cava-los-angeles-4,"Great food to get in person- be ready to wait up to 2 hours for them to get your order wrong if using ubereats/postmates . Also noticed several topping options (pickled onions, tomato+cucumber, tomato+onion) are no longer available (at the moment). Go in person, and maybe even call before to make sure they have their whole menu before getting disappointed",3 star rating
